CTT,CGGH,CGGHH,mhh,sigma
-1.0,-0.5333,0.0666,0.785,0.0014175365213304
0.5,1.0,0.0,0.175,0.010233424603939
0.5,0.2,-0.2,0.475,0.0010787858627736
-3.0,0.1333,-0.2,0.465,0.0605690963566303
0.5,-1.0,0.0,0.195,0.0030183549970388
-3.0,0.1333,-0.2,0.215,0.5427974462509155
-1.5,0.0,0.0,0.185,0.203849196434021
-1.0,0.0,-0.8,0.725,0.0035413883160799
0.5,0.8,0.6,0.385,0.0140759302303195
-1.5,0.0,0.2666,0.365,0.0374626144766807
-1.5,0.2666,0.2666,0.775,0.0026413183659315
0.0,-0.4,0.0666,0.455,0.0004980823723599
-1.5,0.0,-0.2,0.125,0.4638074934482575
-1.5,0.5333,0.2666,0.545,0.0111942393705248
-3.0,0.2666,0.2666,0.645,0.0098582003265619
0.5,0.6666,-0.2,0.665,0.000469708815217
-1.0,-0.5333,-0.2,0.165,0.1677621304988861
-1.0,0.2,-0.8,0.525,0.0156404506415128
-1.0,0.1333,-0.2,0.7050000000000001,0.0008307829266414
-1.5,0.0,0.0,0.5650000000000001,0.0072942827828228
-1.5,-0.8,0.6,0.155,0.2086522281169892
-1.0,-1.0,0.6,0.725,0.0029286891222
-1.5,1.0,-0.2,0.545,0.0108359530568122
-1.5,0.0,0.0,0.07500000000000001,0.365043580532074
-1.0,0.2,-0.8,0.785,0.0019137791823595
-3.0,-1.0,1.0,0.665,0.0165826044976711
-1.5,0.0,0.0666,0.265,0.0915855318307876
0.5,0.1333,0.0666,0.335,0.0032855812460184
-1.5,-0.4,0.2666,0.325,0.0475091822445392
0.0,0.2666,0.2666,0.385,0.0024173508863896
-3.0,-0.5333,0.0,0.005,0.0502408966422081
-1.0,0.2666,-0.2,0.005,0.0070838099345564
-3.0,0.5333,0.0666,0.515,0.055585142225027
0.0,-0.5333,0.0,0.425,0.0002591011580079
-1.5,-0.8,-1.0,0.575,0.0206764098256826
-1.0,0.0,-0.8,0.395,0.0451984964311122
0.0,0.2666,0.2666,0.455,0.001940562389791
0.0,-0.4,0.2666,0.385,0.0023488490842282
-1.0,0.0,0.0666,0.235,0.0624375231564045
-3.0,0.0,0.0,0.685,0.0078624673187732
-1.0,0.0,1.0,0.575,0.0162842981517314
-3.0,-0.6,-0.8,0.545,0.0279915872961282
0.0,0.6666,0.2666,0.315,0.0044175935909152
-1.0,-0.4,0.3333,0.045,0.0603286027908325
-1.0,0.0,-0.2,0.7050000000000001,0.0010616560466587
-3.0,-1.0,1.0,0.065,0.5729486346244812
-3.0,0.6666,-0.2,0.215,0.5440682768821716
0.0,-0.5333,0.3333,0.165,0.0074917809106409
0.5,0.5333,0.0,0.155,0.007045748643577
0.0,0.1333,0.2666,0.595,0.0009347273153252
-1.5,0.8,-0.8,0.365,0.070055715739727
0.0,0.6666,-0.2,0.28500000000000003,0.002245258539915
0.0,0.1333,0.2666,0.015,0.0033145078923553
-3.0,-0.8,-1.0,0.5650000000000001,0.0344359241425991
0.5,0.8,0.0,0.455,0.0013729899656027
-1.5,1.0,0.0,0.045,0.1462441086769104
0.5,-1.0,-1.0,0.10500000000000001,0.0753758251667022
0.5,0.2666,-0.2,0.245,0.0013950106222182
-3.0,0.2666,0.0666,0.775,0.0032113450579345
-1.0,-0.8,-0.8,0.34500000000000003,0.0613605044782161
-1.0,-1.0,-0.8,0.785,0.0054083820432424
0.0,0.6666,-0.2,0.515,0.000335099583026
0.5,0.1333,0.2666,0.195,0.0174536798149347
0.5,0.0,0.0,0.005,0.0009686737321317
-1.5,-1.0,-0.2,0.035,0.3472320139408112
-1.5,0.0,0.6,0.485,0.0180660709738731
-1.5,0.5333,0.0666,0.625,0.0044025788083672
0.0,-0.4,0.2666,0.545,0.000999424373731
-1.0,0.0,-0.2,0.225,0.1030099689960479
-1.5,-0.6,-0.2,0.605,0.0066956081427633
-3.0,-0.6,0.6,0.545,0.0461399517953395
-1.5,0.1333,0.0,0.485,0.0112271159887313
0.0,-0.5333,-0.2,0.505,0.0006791519117541
-3.0,0.0,0.0666,0.595,0.0185594465583562
-1.0,0.2,-0.2,0.585,0.0030739188659936
0.5,0.0,-1.0,0.585,0.0120044657960534
0.5,0.0,0.3333,0.485,0.0033148983493447
-1.0,0.2,-1.0,0.315,0.0924769937992096
0.5,0.1333,-0.2,0.485,0.0010499979835003
-1.5,-0.6,-1.0,0.505,0.0359938256442546
-3.0,-1.0,-0.2,0.735,0.0052615446038544
0.5,0.2666,0.0666,0.195,0.0071701491251587
0.5,0.2,0.6,0.235,0.0354371070861816
-3.0,0.8,-1.0,0.045,1.2006611824035645
0.0,0.1333,0.3333,0.165,0.0092556541785597
-1.5,-0.5333,-0.2,0.08499999999999999,0.4514405429363251
-1.5,-0.5333,-0.2,0.295,0.0749796107411384
0.5,0.6666,0.3333,0.235,0.0168273486196994
-1.0,0.0,0.0666,0.11499999999999999,0.1899497509002685
0.5,-0.8,-0.2,0.005,0.0004107143904548
0.5,0.2,0.0,0.41500000000000004,0.0014757318422198
0.5,1.0,-1.0,0.505,0.0149176204577088
-1.0,0.5333,0.3333,0.28500000000000003,0.0340285077691078
-1.5,-0.5333,0.0,0.295,0.065176323056221
0.5,1.0,0.6,0.385,0.0150560457259416
0.5,0.0,-1.0,0.235,0.0277131553739309
0.5,0.8,-0.2,0.165,0.0023891043383628
-3.0,-0.8,-0.8,0.305,0.3083717226982117
-3.0,0.0,-0.2,0.795,0.0097959395498037
-1.0,0.2,-0.2,0.355,0.0247672572731971
-3.0,0.8,-0.8,0.295,0.3351792693138122
-1.5,0.0,-1.0,0.615,0.0105645954608917
-1.0,-1.0,0.0,0.575,0.0041475123725831
0.5,0.2666,0.2666,0.225,0.0138915283605456
0.5,-0.8,0.0,0.525,0.0006353666540235
-1.0,-0.5333,0.3333,0.435,0.0114261480048298
-1.0,0.8,-0.8,0.625,0.0080227050930261
-3.0,0.6666,-0.2,0.225,0.4956586956977844
-1.5,0.0,0.6,0.41500000000000004,0.0325457453727722
-1.5,0.1333,0.0666,0.615,0.0058858101256191
-1.0,0.2666,0.0666,0.675,0.001379138091579
0.5,-1.0,-0.2,0.425,0.0012785730650648
-1.5,-0.5333,0.0,0.055,0.2543684244155884
-1.0,0.6666,0.3333,0.645,0.0018125883070752
-1.5,0.1333,-0.2,0.055,0.2483470886945724
-1.0,-0.4,0.3333,0.535,0.0055824480950832
-1.0,1.0,0.6,0.065,0.0231095291674137
-1.0,-0.8,1.0,0.755,0.0098685612902045
-1.0,-0.4,0.2666,0.585,0.0050217919051647
-1.0,0.5333,0.2666,0.225,0.0561941638588905
-1.0,-0.6,1.0,0.335,0.04484723508358
-1.0,0.5333,0.2666,0.20500000000000002,0.068726934492588
-1.0,0.0,0.6,0.775,0.0041740746237337
-1.5,-0.6,-0.2,0.675,0.0020936944056302
-1.0,-0.4,0.0,0.635,0.0018535673152655
-1.5,0.0,0.6,0.685,0.0101013099774718
0.5,-0.8,-0.8,0.635,0.007054281886667
-1.5,1.0,1.0,0.255,0.0957764089107513
0.0,-0.5333,0.2666,0.41500000000000004,0.0021249921992421
-3.0,0.2666,0.0666,0.185,0.6744295358657837
-1.0,0.6666,-0.2,0.235,0.0772771835327148
-1.5,0.8,0.0,0.585,0.005654236767441
0.5,0.0,-1.0,0.045,0.0543780401349067
-1.5,1.0,-0.2,0.275,0.1095246747136116
-1.0,0.0,0.0,0.10500000000000001,0.2103952318429947
-1.5,0.1333,0.0666,0.715,0.0018596658483147
-3.0,0.0,-0.2,0.685,0.0159275420010089
-1.0,0.2666,0.0666,0.165,0.1218282356858253
-3.0,0.8,-0.2,0.7050000000000001,0.0062739653512835
-1.5,0.2,-0.8,0.765,0.0077553000301122
-1.0,-0.4,0.0,0.255,0.0554499141871929
-1.0,0.8,0.0,0.475,0.0085730142891407
0.0,-0.4,0.0,0.11499999999999999,0.0164789967238903
0.0,0.2666,0.2666,0.735,0.0004402681370265
-1.5,-0.8,-1.0,0.405,0.0651189684867858
-3.0,0.6666,0.0666,0.785,0.0031165534164756
-1.5,0.5333,0.0666,0.505,0.0085154315456748
0.5,-0.8,-0.8,0.645,0.0064644119702279
-1.0,0.1333,0.2666,0.215,0.0620181001722812
-1.0,0.2,-0.8,0.765,0.0026685697957873
0.5,-1.0,-0.8,0.015,0.0531094148755073
-1.0,0.2666,0.0,0.595,0.0022861319594085
-3.0,-1.0,0.0,0.135,1.224782943725586
-3.0,1.0,1.0,0.165,0.6605842113494873
-1.0,-0.4,0.3333,0.445,0.0085805337876081
-3.0,0.0,-1.0,0.795,0.0103299701586365
-1.0,0.6666,-0.2,0.255,0.0651852935552597
-1.5,0.1333,0.3333,0.08499999999999999,0.2541738748550415
-1.5,-0.5333,-0.2,0.265,0.1226742342114448
-3.0,0.1333,0.3333,0.125,1.0123721361160278
-1.5,0.0,0.3333,0.025,0.0775923356413841
-1.0,-0.8,-1.0,0.435,0.0290693044662475
0.5,0.1333,0.3333,0.475,0.0038009758573025
-1.0,0.2,-0.8,0.535,0.0209808088839054
0.5,0.2,0.6,0.755,0.0026918766088783
0.5,0.2,0.6,0.125,0.0606800727546215
-3.0,0.2666,0.0666,0.515,0.0492423176765441
-3.0,1.0,-0.8,0.605,0.0191627461463212
0.5,0.5333,0.3333,0.485,0.0032976090442389
0.0,-0.4,0.2666,0.515,0.0012474871473386
-1.5,0.1333,-0.2,0.245,0.1258634030818939
-3.0,-0.4,0.3333,0.605,0.0212104152888059
-1.0,1.0,0.0,0.005,0.0017161145806312
0.5,0.0,0.3333,0.255,0.014438516460359
-3.0,0.8,-0.2,0.11499999999999999,1.3597832918167114
-3.0,0.6666,0.2666,0.485,0.0429392121732234
-1.5,0.1333,0.0,0.605,0.0051984982565045
-1.5,0.2666,0.3333,0.065,0.1516622453927993
-1.0,1.0,-0.2,0.775,0.0014131740899756
-3.0,0.2,1.0,0.365,0.152132049202919
-3.0,-0.8,-1.0,0.155,1.5912948846817017
-1.5,0.1333,0.3333,0.385,0.0323708765208721
-1.0,-1.0,0.0,0.625,0.0031074010767042
0.5,0.2666,-0.2,0.755,0.0003488672082312
-3.0,0.5333,0.2666,0.755,0.0097399596124887
-1.5,-0.4,0.3333,0.625,0.0047029564157128
-1.0,0.0,0.0,0.08499999999999999,0.1970682144165039
0.5,-1.0,0.0,0.745,0.0001723199966363
-1.0,0.1333,-0.2,0.715,0.0004138283547945
-1.0,-0.4,-0.2,0.235,0.0773650184273719
-1.0,-0.4,0.0666,0.535,0.0040257214568555
-1.0,0.0,0.0,0.585,0.0025804091710597
0.0,-0.4,0.2666,0.005,4.392022674437612e-05
-1.5,0.5333,0.3333,0.765,0.0026794685982167
0.5,-1.0,-0.2,0.495,0.0011078779352828
-3.0,-0.8,-1.0,0.605,0.0199065990746021
-3.0,0.2,1.0,0.615,0.0342260859906673
0.5,0.5333,0.3333,0.605,0.0022309939377009
-3.0,-1.0,1.0,0.735,0.0149372955784201
-1.5,-0.6,-0.2,0.235,0.1632908284664154
0.5,1.0,-1.0,0.795,0.0048690168187022
-1.0,-1.0,-0.2,0.775,0.0012614942388609
0.5,0.8,-0.8,0.095,0.0192902311682701
-1.0,0.8,-0.2,0.275,0.0544166564941406
-1.5,-0.8,-0.8,0.14500000000000002,0.5976800918579102
0.5,0.0,0.2666,0.215,0.0134622612968087
-1.0,-0.6,-0.8,0.605,0.0093748522922396
0.0,0.6666,0.0,0.07500000000000001,0.0044039534404873
0.0,0.6666,-0.2,0.245,0.0041244160383939
-1.0,0.5333,0.0666,0.395,0.0135866636410355
-3.0,0.8,1.0,0.41500000000000004,0.0962157398462295
0.0,-0.4,0.2666,0.445,0.0017350609414279
-1.5,1.0,1.0,0.775,0.006489866413176
-1.0,-1.0,0.6,0.135,0.1212103217840194
-1.5,-0.6,-1.0,0.6950000000000001,0.010494902729988
-1.5,-0.4,0.0,0.755,0.0017507872544229
-1.0,0.8,1.0,0.255,0.061734389513731
0.5,-0.5333,0.0,0.365,0.0014108826871961
0.5,0.2666,-0.2,0.375,0.0012437660479918
0.5,0.0,0.3333,0.315,0.0099326176568865
-1.5,0.5333,0.2666,0.525,0.0091690523549914
-1.0,1.0,-1.0,0.28500000000000003,0.1160112097859382
0.5,0.0,0.0,0.095,0.0040725721046328
-1.5,-0.4,0.0666,0.14500000000000002,0.2801541686058044
-1.5,0.1333,0.0,0.035,0.160462349653244
-1.5,-0.6,0.6,0.465,0.0225540734827518
-1.0,0.2666,-0.2,0.235,0.0769821256399154
-1.0,-1.0,0.0,0.505,0.0060024852864444
-1.5,-0.6,-0.2,0.575,0.0079519003629684
-3.0,-0.5333,0.0,0.645,0.011692089959979
-3.0,-0.6,1.0,0.355,0.1619690060615539
-1.5,0.8,1.0,0.715,0.0100079141557216
-3.0,-0.6,1.0,0.365,0.1579143404960632
0.5,0.5333,0.3333,0.315,0.0111026298254728
0.5,0.1333,0.3333,0.595,0.0017808579141274
-1.0,-0.5333,0.2666,0.255,0.0424901582300663
0.0,0.1333,0.0666,0.34500000000000003,0.0010225489968433
-1.0,-0.8,1.0,0.475,0.022791663184762
0.5,-0.6,-0.8,0.14500000000000002,0.0267457850277423
-1.5,-0.4,0.3333,0.535,0.0100419819355011
-1.5,0.2,-0.2,0.645,0.004894008859992
-1.5,0.1333,0.0666,0.265,0.0920013412833213
-1.0,0.0,0.6,0.535,0.0094523979350924
-1.5,0.0,-0.8,0.295,0.1344183087348938
-1.5,0.0,0.0666,0.055,0.1965705901384353
0.5,0.5333,-0.2,0.675,0.0003265494597144
-1.5,0.5333,-0.2,0.185,0.2351960837841034
-1.0,0.1333,0.3333,0.215,0.064776137471199
-1.5,0.5333,0.2666,0.025,0.057007048279047
0.5,0.0,0.2666,0.355,0.005467124748975
-1.5,1.0,0.6,0.295,0.0716219320893287
-1.0,-0.6,1.0,0.255,0.0532070100307464
-1.0,-1.0,0.6,0.465,0.0130365407094359
-1.0,1.0,-0.2,0.165,0.1557861268520355
-1.0,1.0,1.0,0.315,0.0506963729858398
-3.0,0.2,1.0,0.065,0.4635814726352692
0.5,0.5333,0.0,0.775,9.573017450748011e-05
0.0,0.5333,0.0666,0.585,0.000170552113559
-3.0,-0.8,-0.8,0.765,0.0083303898572921
-1.5,-0.8,-0.2,0.685,0.0068671125918626
0.0,0.1333,0.2666,0.605,0.0009449096396565
0.5,1.0,-1.0,0.585,0.010255062021315
-1.0,-1.0,-0.2,0.735,0.001513390103355
-3.0,0.1333,-0.2,0.185,0.7742583155632019
0.5,0.0,0.3333,0.685,0.0010700529674068
0.5,0.0,0.0,0.545,0.000613190641161
-1.0,-0.4,0.2666,0.065,0.0952616706490516
0.5,0.0,0.6,0.605,0.0061901314184069
0.5,0.0,0.6,0.745,0.0033408070448786
0.5,1.0,0.0,0.245,0.0057226433418691
0.5,0.0,0.0,0.675,0.0002968307526316
-1.0,0.5333,0.3333,0.255,0.0404055044054985
0.5,0.2666,0.0666,0.495,0.0009507113136351
0.5,0.2666,0.0,0.265,0.003481330582872
0.5,0.8,-0.2,0.605,0.0005224116030149
0.5,-0.6,1.0,0.635,0.0111081320792436
0.5,0.0,1.0,0.7050000000000001,0.0078907907009124
0.5,0.6666,-0.2,0.775,0.0002480713301338
-1.5,1.0,0.6,0.575,0.0118401767686009
0.5,-0.8,-0.2,0.5650000000000001,0.0010301796719431
-1.0,0.2,0.0,0.275,0.0489542409777641
-3.0,-0.8,0.6,0.015,0.3224135935306549
-1.0,0.2666,0.3333,0.765,0.00206278427504
-1.0,0.8,-1.0,0.275,0.1189974397420883
-3.0,0.2666,0.3333,0.28500000000000003,0.2743641138076782
-1.5,-0.5333,0.0,0.545,0.0071186888962984
-1.0,0.8,-0.8,0.505,0.0198508165776729
0.5,0.6666,0.0,0.395,0.0015338255325332
0.0,-0.4,0.0,0.055,0.009477537125349
0.5,0.2666,-0.2,0.495,0.0009262859821319
-1.5,0.2666,0.3333,0.055,0.1202029809355735
-3.0,0.0,0.0666,0.215,0.4889676868915558
0.5,0.0,0.6,0.425,0.012468677945435
-1.5,0.0,0.0666,0.545,0.0101549150422215
-1.0,-0.8,1.0,0.435,0.0269387140870094
-1.0,-0.8,-0.2,0.685,0.0019529927521944
-1.5,0.2666,0.0,0.635,0.004166224040091
-1.0,-0.6,0.6,0.535,0.0088517172262072
0.5,0.5333,0.3333,0.585,0.0018443062435835
-1.0,0.1333,0.3333,0.245,0.0456876643002033
0.5,-0.6,0.6,0.6950000000000001,0.0030480793211609
0.0,0.1333,0.3333,0.515,0.0018449856434017
-1.5,0.8,0.0,0.625,0.0029737770091742
0.5,-0.6,-0.8,0.775,0.0034276668448001
-3.0,0.5333,0.2666,0.055,0.5665225386619568
-1.5,0.0,1.0,0.385,0.0530735440552234
0.5,0.8,0.0,0.595,0.0004409895045682
-1.0,0.0,0.0666,0.045,0.088902898132801
-3.0,0.2,1.0,0.025,0.2138295322656631
0.0,0.6666,-0.2,0.055,0.0056813615374267
0.0,-0.4,0.2666,0.475,0.0014712827978655
-1.5,0.5333,0.2666,0.635,0.0043261745013296
-1.0,0.0,-0.2,0.235,0.0811450108885765
-1.5,-0.4,0.0,0.375,0.0301400795578956
0.0,-0.4,-0.2,0.365,0.0014219142030924
-3.0,0.6666,-0.2,0.535,0.0373251102864742
-1.5,0.8,0.0,0.14500000000000002,0.3061162531375885
-1.0,0.5333,0.0666,0.28500000000000003,0.0339562743902206
-1.0,-0.5333,0.3333,0.625,0.0029227146878838
-1.0,-1.0,0.6,0.755,0.0047060386277735
0.0,-0.4,0.2666,0.645,0.0006369654438458
-1.5,-1.0,-0.8,0.28500000000000003,0.1413268595933914
-3.0,0.6666,0.0666,0.355,0.142154723405838
0.0,0.6666,0.2666,0.225,0.0064748865552246
0.5,0.0,-0.2,0.355,0.0014974828809499
-1.0,-1.0,1.0,0.495,0.0222074352204799
-3.0,-0.4,-0.2,0.615,0.0252267830073833
-1.0,0.1333,0.0,0.605,0.0042125168256461
-1.5,0.0,-0.8,0.595,0.0140565438196063
0.5,0.1333,0.0,0.155,0.005923356860876
-1.5,-0.6,-0.8,0.375,0.0587770342826843
-3.0,-1.0,-0.8,0.595,0.0185806173831224
0.5,0.5333,0.0666,0.5650000000000001,0.0006071801180951
-1.5,0.6666,0.3333,0.305,0.0595019496977329
-1.0,0.8,-0.8,0.745,0.0020904894918203
-1.5,-0.6,-0.8,0.135,0.6868146657943726
-1.0,0.0,-0.2,0.645,0.001913764514029
-3.0,0.2,-0.2,0.455,0.0674957856535911
-1.0,0.0,-0.2,0.605,0.001919251284562
-1.5,-0.6,-1.0,0.10500000000000001,0.9183527827262878
-1.0,-0.5333,-0.2,0.195,0.1185361742973327
-1.0,-0.4,0.2666,0.525,0.0057550049386918
0.5,0.8,-1.0,0.355,0.0198029913008213
-1.5,-1.0,-1.0,0.365,0.1047574132680893
0.0,0.5333,0.2666,0.655,0.0008335359161719
0.5,0.2666,0.0666,0.395,0.001706168288365
-1.5,-0.6,-0.8,0.735,0.0078316517174243
-1.0,0.2666,0.3333,0.28500000000000003,0.0351777672767639
-1.5,0.8,-0.8,0.185,0.3757792711257935
-1.0,0.0,-0.2,0.065,0.1759701669216156
-1.0,1.0,-0.2,0.155,0.1760251522064209
0.0,-0.5333,0.0666,0.485,0.0002512346254661
-1.5,-1.0,-1.0,0.585,0.0175158120691776
-1.0,-0.5333,0.3333,0.135,0.1269438117742538
-3.0,-1.0,0.6,0.715,0.0152102811262011
-1.5,0.5333,0.0666,0.025,0.0901161655783653
0.5,-0.8,-0.8,0.405,0.0120860235765576
-3.0,0.1333,0.2666,0.505,0.0478010140359401
-1.5,-0.6,0.0,0.775,0.0028791977092623
-1.0,0.5333,0.3333,0.355,0.0198565125465393
-1.0,0.0,0.6,0.245,0.0496770143508911
0.5,-1.0,1.0,0.595,0.0142025304958224
-3.0,0.1333,0.2666,0.755,0.0069798142649233
-3.0,0.1333,0.2666,0.065,0.7134440541267395
-1.5,0.8,1.0,0.155,0.1604039222002029
-3.0,0.2,-1.0,0.265,0.5251027941703796
0.5,1.0,0.6,0.745,0.0029966360889375
-1.5,-0.8,1.0,0.045,0.0644200146198272
-1.0,-0.8,-0.2,0.055,0.2284898161888122
0.5,-0.8,-0.2,0.355,0.0013916923198848
0.5,-0.6,-0.2,0.435,0.0012792153283953
-1.0,0.6666,0.0,0.505,0.0060933497734367
-3.0,0.2666,0.0,0.425,0.0869150683283805
-1.5,0.0,0.0,0.315,0.0537111982703208
-3.0,-1.0,-1.0,0.595,0.0293511170893907
-1.0,-1.0,1.0,0.255,0.0576147474348545
0.5,0.8,0.6,0.375,0.0162852350622415
-1.5,1.0,-1.0,0.675,0.0063177663832902
0.5,0.6666,-0.2,0.525,0.0007232878706417
-1.0,0.8,0.6,0.265,0.0405558124184608
-1.0,0.1333,0.0666,0.20500000000000002,0.0832790657877922
-1.0,0.0,-0.8,0.775,0.0043235113844275
0.0,-0.4,-0.2,0.775,0.0002635810233186
-1.0,0.5333,0.2666,0.335,0.0184214226901531
-1.0,0.0,0.0,0.215,0.094513438642025
-1.5,0.0,-0.2,0.555,0.0085057206451892
-1.0,0.6666,0.2666,0.785,0.0017855796031653
-1.0,-1.0,1.0,0.355,0.0401123240590095
0.5,-1.0,-0.8,0.265,0.0167438946664333
-1.0,-1.0,0.0,0.495,0.0077182231470942
-3.0,0.0,0.6,0.595,0.0300219897180795
-1.0,-0.4,0.0,0.425,0.0135367000475525
-3.0,0.5333,0.2666,0.315,0.1861896663904189
-1.5,0.0,1.0,0.155,0.1648176610469818
-3.0,0.2,0.6,0.14500000000000002,0.8557878732681274
-1.5,-1.0,1.0,0.6950000000000001,0.01238105725497
0.5,-0.4,0.3333,0.785,0.0006698583019897
-3.0,0.1333,0.3333,0.265,0.320133239030838
0.0,0.5333,0.0666,0.425,0.0005279497709125
-1.5,-1.0,1.0,0.305,0.074567973613739
-1.0,-1.0,-1.0,0.505,0.0251578912138938
-3.0,0.8,-1.0,0.7050000000000001,0.0212004147469997
-1.0,-0.4,0.0,0.405,0.0164264980703592
-3.0,0.8,0.0,0.485,0.0622351691126823
-1.0,0.5333,-0.2,0.655,0.0028918553143739
0.5,0.8,0.0,0.165,0.0094653917476534
-1.0,-0.4,-0.2,0.175,0.1448923945426941
-1.5,-0.8,1.0,0.635,0.0117144100368022
-1.5,0.1333,0.3333,0.095,0.2708684206008911
-1.5,-0.6,0.0,0.14500000000000002,0.3418291509151459
-1.5,-1.0,-0.2,0.315,0.0840344429016113
0.5,-0.8,-1.0,0.275,0.0279527232050895
0.0,0.2666,0.2666,0.07500000000000001,0.0008149977074936
-3.0,1.0,-0.8,0.165,1.286561369895935
-3.0,-0.8,0.6,0.065,0.7477869391441345
-1.5,0.2666,0.3333,0.735,0.0037939855828881
-3.0,-0.4,0.0666,0.315,0.222770869731903
-1.5,0.0,-0.8,0.11499999999999999,0.7270576953887941
-1.5,0.0,-0.2,0.725,0.0030916933901607
-1.0,-0.4,0.0,0.755,0.0001846290979301
0.5,0.5333,-0.2,0.235,0.001639608759433
0.5,-0.8,0.0,0.485,0.0009347955929115
-1.0,-1.0,-1.0,0.535,0.0176611058413982
-1.0,0.2,0.0,0.725,0.0014971304917708
-1.0,-0.4,0.3333,0.20500000000000002,0.0708329901099205
-1.5,0.2,-1.0,0.255,0.2400999665260315
0.5,0.0,1.0,0.745,0.0059174727648496
-3.0,0.1333,0.0,0.025,0.5094692707061768
-1.5,0.1333,0.0,0.765,0.0016298021655529
0.5,0.1333,0.0666,0.355,0.002424553502351
-1.5,-0.6,-0.8,0.385,0.0659549832344055
-3.0,0.0,0.6,0.125,1.0028402805328371
-3.0,-1.0,-0.8,0.515,0.0658827796578407
-1.0,0.6666,0.0,0.775,0.0007621778058819
-3.0,-0.4,0.0666,0.08499999999999999,1.158981204032898
-1.5,0.6666,0.0,0.735,0.002123680897057
-1.5,0.0,0.2666,0.215,0.1367928385734558
-1.0,0.1333,0.0666,0.005,0.0042339568026363
-1.5,0.0,0.6,0.535,0.0148088047280907
0.0,-0.4,0.0,0.795,0.0
0.0,0.0,0.3333,0.095,0.0036420521792024
-3.0,0.0,0.3333,0.10500000000000001,1.0638756752014158
-1.0,-0.5333,0.0,0.525,0.004754033870995
-1.5,-0.4,0.3333,0.675,0.003601849777624
-1.5,0.5333,-0.2,0.435,0.0202379450201988
-1.5,0.2666,0.0,0.645,0.0041553820483386
0.5,0.6666,0.0,0.715,0.0001520679361419
-3.0,0.8,1.0,0.165,0.6379267573356628
-1.0,0.0,-0.8,0.675,0.0051101567223668
-1.0,0.0,-0.2,0.175,0.1462976634502411
-3.0,0.2,-0.2,0.715,0.0108443945646286
-1.0,0.5333,0.0666,0.20500000000000002,0.0852558836340904
-1.0,-0.6,1.0,0.035,0.0070241577923297
0.0,0.2666,0.0666,0.255,0.0024031077045947
-3.0,0.1333,-0.2,0.095,1.405907392501831
-1.0,0.5333,0.0666,0.675,0.001165232504718
-1.5,-0.8,0.6,0.045,0.1272473782300949
-1.0,-0.6,0.6,0.675,0.0058569461107254
0.5,1.0,0.0,0.265,0.0054282872006297
-1.0,-1.0,1.0,0.20500000000000002,0.0670054480433464
-1.5,-0.5333,0.3333,0.305,0.0626185908913612
-1.0,0.2,0.0,0.025,0.0611436814069747
-1.0,-0.5333,0.3333,0.675,0.000979176023975
-1.0,-0.4,0.2666,0.405,0.0130753256380558
-3.0,0.2666,0.0666,0.475,0.0471010692417621
0.5,-0.5333,0.0,0.11499999999999999,0.0021585409995168
0.5,0.8,0.6,0.265,0.0346443466842174
-1.5,0.0,1.0,0.7050000000000001,0.0123836072161793
-3.0,0.8,1.0,0.07500000000000001,0.5393010377883911
-1.0,1.0,0.0,0.025,0.0284735858440399
-3.0,-0.4,0.0,0.405,0.1075141727924346
0.5,0.5333,-0.2,0.135,0.0018843830330297
0.5,-0.8,-0.2,0.755,0.0004264834860805
-1.5,0.2666,0.0666,0.665,0.0039530163630843
0.5,1.0,1.0,0.005,0.0347422696650028
-1.0,0.0,0.6,0.14500000000000002,0.1070214658975601
-3.0,-0.5333,0.3333,0.535,0.0407592244446277
-1.0,-1.0,0.6,0.195,0.0776415765285492
-1.0,0.2666,0.0666,0.10500000000000001,0.1873335689306259
-1.5,0.8,0.0,0.615,0.004162898287177
-3.0,-0.5333,0.2666,0.595,0.0209645964205265
0.5,1.0,1.0,0.245,0.0817552283406257
0.0,0.5333,0.0666,0.255,0.0027203052304685
0.0,0.5333,0.2666,0.34500000000000003,0.0032666157931089
-1.0,-0.8,1.0,0.185,0.0729905143380165
0.5,-1.0,0.6,0.385,0.0156598798930645
-3.0,-1.0,-1.0,0.515,0.0678609237074852
-1.5,-1.0,1.0,0.725,0.0104045048356056
0.5,0.5333,0.0666,0.795,9.19931917451322e-05
0.5,-0.6,-1.0,0.595,0.0115815810859203
-1.0,-0.5333,0.3333,0.065,0.0925240889191627
-1.0,-0.8,-1.0,0.535,0.0183076485991478
0.5,-0.8,0.6,0.655,0.0028071233537048
0.5,-0.6,-0.2,0.41500000000000004,0.0012431303039193
0.5,-0.6,1.0,0.5650000000000001,0.0144443232566118
-1.5,0.8,-0.8,0.11499999999999999,0.6793583631515503
0.5,0.0,-0.8,0.185,0.0174522940069437
0.5,-0.6,-0.8,0.235,0.0182496011257171
-1.0,0.2,-0.8,0.365,0.0438801944255828
-1.5,0.0,1.0,0.505,0.0300449207425117
0.0,0.0,0.2666,0.025,0.0015717401402071
-1.0,0.2666,-0.2,0.375,0.0200258549302816
-3.0,-0.6,0.0,0.525,0.0422818064689636
-1.5,0.0,0.0,0.6950000000000001,0.0026550716720521
-3.0,0.1333,0.0666,0.165,0.8536706566810608
-1.0,-1.0,1.0,0.195,0.0694779604673385
-3.0,-0.6,1.0,0.375,0.1297457963228225
